x,y
18.19408876847522,23.85319965717061
17.892305567983577,24.080394545395304
17.58768562957301,24.3037716043274
17.280277249251377,24.523295418621974
16.970129165120397,24.738931183847257
16.65729054964851,24.95064471200274
16.3418110018748,25.15840243693951
16.02374053954528,25.362171419681975
15.703129591182886,25.561919353650193
15.380028988092212,25.757614569781946
15.054489956300506,25.94922604155367
14.726564108435996,26.136723389899593
14.396303435544995,26.320076888028183
14.063760298848928,26.499257466135166
13.728987421442769,26.674236716012437
13.392037879936014,26.844986895552
13.052965096037635,27.01148093314439
12.711822828086378,27.173692431970704
12.368665162527574,27.331595674187714
12.02354650533806,27.485165625005294
11.676521573400324,27.63437793665558
11.327645385827447,27.779208952253157
10.976973255240077,27.919635709545783
10.624560778996862,28.05563594455491
10.270463830379809,28.187188095105554
9.914738549735786,28.314271304244848
9.557441335575799,28.436865423548834
9.19862883563324,28.554951016316885
8.838357937882694,28.668509360653307
8.476685761520622,28.777522452435576
8.113669647909367,28.88197300816886
7.749367151485998,28.981844467726173
7.383836030637292,29.07712099697394
7.017134238542473,29.16778749028241
6.6493199139849635,29.25382957292059
6.280451372134809,29.335233603335258
5.9105870953030735,29.411986675313806
5.539785723669734,29.48407662003043
5.168106045986612,29.551492007975448
4.795606990256648,29.614222150767382
4.422347614391208,29.67225710284757
4.0483870968466915,29.725587663056977
3.67378472724211,29.774205376094965
3.2985998969589976,29.818102533859896
2.922892089725172,29.85727217667116
2.5467208721839247,29.891708094372635
2.170145884449971,29.92140482731726
1.7932268306538484,29.94635766723264
1.4160234694760674,29.96656265796752
1.038595604672709,29.982016596118996
0.661003075593811,29.992717031540437
0.2833057476961103,29.998662267729912
-0.0944364969482871,29.999851362099182
-0.4721637691459707,29.996284126123125
-0.8498161820773116,29.987961125369626
-1.2273338607912798,29.974883679409928
-1.6046569516982796,29.9570538616094
-1.9817256320596643,29.934474498798835
-2.3584801194723597,29.907149170826255
-2.734860681347028,29.875082209989348
-3.110807644378431,29.838278700348592
-3.4862614040062883,29.796744476921234
-3.8611624338653443,29.75048612475613
-4.235451295222939,29.69951097788976
-4.609068646402742,29.643827118183427
-4.981955252193116,29.58344337404193
-5.354051993238519,29.518369319013857
-5.725299875412645,29.44861527027375
-6.0956400391716015,29.37419228698635
-6.465013768885855,29.295112168553246
-6.833362502149267,29.211387452742134
-7.200627839063893,29.123031413698993
-7.566751551499023,29.03005805984355
-7.931675592322928,28.932482131648317
-8.295342104605986,28.830319099301544
-8.657693430793588,28.723585160254522
-9.018672121847493,28.61229723665353
-9.378220946354062,28.496472972656917
-9.73628289959803,28.376130731637726
-10.092801212600357,28.251289593272247
-10.447719361118608,28.12196935051504
-10.800981074608671,27.988190506460853
-11.152530345146117,27.849974271093952
-11.502311436306021,27.707342557925394
-11.850268891999683,27.56031798051874
-12.196347545266919,27.408923848904784
-12.540492527022533,27.253184165885862
-12.88264927475554,27.093123623230312
-13.222763541179736,26.92876759775775
-13.560781402834424,26.76014214731566
-13.89664926863366,26.58727400664806
-14.230313888362883,26.41019058315684
-14.561722361121435,26.22891995255649
-14.890822143709809,26.04349085442275
-15.217561058960081,25.853932687636163
-15.541887304008311,25.660275505721003
-15.863749458507705,25.462550012080417
-16.183096492781022,25.260787555128573
-16.499877775911084,25.055020123320507
-16.81404308376804,24.84528034008053
-17.125542606972207,24.63160145862992
-17.434326958791075,24.41401735671478
-17.740347182969316,24.19256253123494
-18.04355476149059,23.96727209277456
-18.343901622269843,23.73818176003558
-18.641340146774876,23.505327854174666
-18.93582317757603,23.268747293044687
-19.2273040258228,23.02847758534155
-19.51573647864612,22.784556824657386
-19.80107480648512,22.537023683441
-20.083273770337424,22.285917406866538
-20.362288628931527,22.031277806611353
-20.638075145820302,21.773145254544055
-20.910589596394455,21.51156067632379
-21.179788774814902,21.2465655449116
-21.44563000086281,20.978201873995136
-21.708071126706326,20.706512211327603
-21.967070543582942,20.43153963198199
-22.222587188396343,20.15332773152173
-22.474580550226776,19.871920619088847
-22.723010676753816,19.587362910410683
-22.967838180590675,19.299699720726256
-23.209024245528852,19.008976657633465
-23.446530632692216,18.71523981385827
-23.680319686599656,18.41853575994685
-23.910354341135143,18.118911536882116
-24.136598125424392,17.816414648625564
-24.359015169617113,17.511093054585807
-24.577570210574045,17.20299516201476
-24.792228597457733,16.892169818332956
-25.002956297226227,16.57866630338506
-25.209719900028905,16.262534321626706
-25.4124866245034,15.943823994244159
-25.611224322972955,15.62258585120781
-25.80590148654324,15.298870823260955
-25.99648725009799,14.972730233844885
-26.18295139719247,14.644215790961862
-26.365264364844165,14.313379578977083
-26.54339724821986,13.980274050360897
-26.71732180521833,13.644952017372766
-26.887010460948016,13.307466643688116
-27.052436312098866,12.967871435969537
-27.213573131207742,12.626220235383501
-27.370395370816663,12.282567209064137
-27.522878167523192,11.936966841525324
-27.670997345922448,11.58947392602238
-27.814729422439985,11.240143555864899
-27.954051609055,10.889031115681945
-28.088941816913234,10.536192272641145
-28.219378659829108,10.181682967622862
-28.34534145767636,9.825559406351061
-28.466810239666774,9.46787805048222
-28.583765747516477,9.108695608653525
-28.696189438499232,8.748069027492038
-28.804063488386294,8.386055482586078
-28.907370794272353,8.022712369420338
-29.006094977287137,7.658097294276057
-29.100220385192177,7.292268065097842
-29.189732094862407,6.925282682328556
-29.274615914652145,6.55719932971354
-29.354858386645116,6.188076365075921
-29.430446788788135,5.81797231106424
-29.50136913690813,5.4469458458740165
-29.567614186612182,5.075055793944532
-29.62917143507024,4.702361116632539
-29.68603112268032,4.32892090286427
-29.73818423461584,3.954794359767088
-29.785622502254874,3.580040803282544
-29.828338404491085,3.2047196487620946
-29.866325168926192,2.828890401547141
-29.899576772943675,2.4526126475346675
-29.928087944663634,2.075946043730226
-29.951854163778638,1.698950308789651
-29.97087166227037,1.3216852135508734
-29.98513742500706,0.9442105715576035
-29.994649190221494,0.5665862295761543
-29.999405449869613,0.1888720581070837
-29.999405449869613,-0.18887205810706303
-29.994649190221498,-0.566586229576147
-29.98513742500706,-0.9442105715575826
-29.970871662270373,-1.3216852135508526
-29.951854163778638,-1.69895030878963
-29.928087944663638,-2.0759460437302186
-29.899576772943675,-2.452612647534647
-29.866325168926195,-2.8288904015471203
-29.828338404491088,-3.204719648762087
-29.785622502254874,-3.5800408032825235
-29.738184234615844,-3.954794359767068
-29.68603112268032,-4.328920902864251
-29.629171435070237,-4.702361116632534
-29.567614186612186,-5.075055793944512
-29.50136913690814,-5.446945845873997
-29.43044678878814,-5.817972311064234
-29.35485838664512,-6.1880763650759025
-29.274615914652145,-6.55719932971352
-29.18973209486241,-6.925282682328537
-29.10022038519218,-7.2922680650978355
-29.00609497728714,-7.658097294276037
-28.907370794272357,-8.022712369420319
-28.804063488386294,-8.386055482586071
-28.696189438499236,-8.74806902749202
-28.583765747516484,-9.108695608653505
-28.466810239666778,-9.467878050482202
-28.345341457676366,-9.825559406351056
-28.21937865982912,-10.181682967622844
-28.08894181691324,-10.536192272641127
-27.954051609055,-10.889031115681938
-27.814729422439992,-11.24014355586488
-27.67099734592246,-11.589473926022363
-27.5228781675232,-11.936966841525305
-27.370395370816667,-12.28256720906413
-27.21357313120775,-12.626220235383483
-27.052436312098873,-12.967871435969519
-26.88701046094802,-13.307466643688109
-26.717321805218333,-13.644952017372749
-26.54339724821987,-13.980274050360878
-26.365264364844176,-14.313379578977065
-26.182951397192472,-14.644215790961855
-25.996487250097996,-14.972730233844867
-25.80590148654325,-15.298870823260934
-25.61122432297296,-15.622585851207804
-25.412486624503412,-15.943823994244143
-25.20971990002892,-16.26253432162669
-25.00295629722624,-16.57866630338504
-24.79222859745774,-16.89216981833295
-24.57757021057406,-17.20299516201474
-24.35901516961713,-17.51109305458579
-24.1365981254244,-17.816414648625557
-23.910354341135157,-18.1189115368821
-23.68031968659967,-18.418535759946835
-23.44653063269223,-18.71523981385825
-23.20902424552886,-19.008976657633458
-22.967838180590693,-19.29969972072624
-22.723010676753834,-19.587362910410672
-22.474580550226783,-19.871920619088844
-22.222587188396357,-20.153327731521717
-21.967070543582956,-20.431539631981973
-21.708071126706344,-20.706512211327592
-21.445630000862817,-20.978201873995133
-21.17978877481492,-21.246565544911586
-20.910589596394473,-21.51156067632378
-20.63807514582031,-21.773145254544055
-20.362288628931545,-22.03127780661134
-20.083273770337442,-22.285917406866524
-19.801074806485133,-22.53702368344099
-19.515736478646133,-22.784556824657372
-19.227304025822818,-23.028477585341538
-18.935823177576037,-23.268747293044683
-18.641340146774894,-23.505327854174652
-18.343901622269858,-23.738181760035566
-18.0435547614906,-23.967272092774557
-17.74034718296933,-24.192562531234927
-17.434326958791086,-24.414017356714776
-17.125542606972235,-24.631601458629902
-16.81404308376806,-24.845280340080517
-16.499877775911095,-25.055020123320503
-16.18309649278105,-25.26078755512855
-15.863749458507726,-25.4625500120804
-15.541887304008318,-25.660275505720996
-15.2175610589601,-25.853932687636146
-14.89082214370983,-26.043490854422735
-14.561722361121442,-26.22891995255648
-14.2303138883629,-26.41019058315683
-13.896649268633677,-26.587274006648045
-13.56078140283443,-26.76014214731565
-13.222763541179754,-26.92876759775774
-12.882649274755545,-27.093123623230305
-12.540492527022565,-27.253184165885845
-12.196347545266939,-27.408923848904777
-11.85026889199969,-27.560317980518736
-11.502311436306046,-27.707342557925383
-11.152530345146134,-27.84997427109394
-10.800981074608679,-27.988190506460846
-10.447719361118633,-28.12196935051503
-10.092801212600367,-28.251289593272244
-9.736282899598038,-28.376130731637723
-9.37822094635408,-28.49647297265691
-9.018672121847505,-28.61229723665352
-8.657693430793593,-28.72358516025452
-8.295342104606005,-28.830319099301537
-7.931675592322939,-28.932482131648314
-7.56675155149905,-29.03005805984354
-7.200627839063913,-29.12303141369899
-6.833362502149274,-29.21138745274213
-6.465013768885882,-29.29511216855324
-6.095640039171622,-29.374192286986343
-5.725299875412653,-29.448615270273745
-5.354051993238547,-29.518369319013853
-4.9819552521931305,-29.583443374041927
-4.609068646402749,-29.643827118183427
-4.235451295222958,-29.699510977889755
-3.8611624338653585,-29.750486124756122
-3.4862614040062954,-29.79674447692123
-3.110807644378451,-29.83827870034859
-2.7348606813470417,-29.875082209989344
-2.358480119472387,-29.907149170826255
-1.9817256320596848,-29.93447449879883
-1.6046569516982867,-29.957053861609396
-1.2273338607913071,-29.974883679409924
-0.8498161820773322,-29.987961125369623
-0.4721637691459781,-29.996284126123122
-0.09443649694831444,-29.999851362099182
0.2833057476960963,-29.99866226772991
0.6610030755938036,-29.992717031540437
1.0385956046726883,-29.982016596119
1.4160234694760534,-29.966562657967515
1.793226830653841,-29.946357667232643
2.170145884449951,-29.921404827317268
2.546720872183911,-29.89170809437264
2.9228920897251447,-29.857272176671163
3.298599896958977,-29.818102533859896
3.673784727242103,-29.774205376094965
4.048387096846664,-29.725587663056977
4.422347614391188,-29.672257102847578
4.79560699025664,-29.614222150767386
5.168106045986584,-29.55149200797545
5.53978572366972,-29.484076620030432
5.9105870953030655,-29.41198667531381
6.280451372134788,-29.335233603335265
6.649319913984949,-29.253829572920594
7.017134238542466,-29.167787490282414
7.383836030637272,-29.077120996973946
7.749367151485985,-28.981844467726177
8.113669647909342,-28.881973008168867
8.476685761520603,-28.777522452435587
8.838357937882687,-28.668509360653307
9.198628835633214,-28.554951016316895
9.55744133557578,-28.436865423548838
9.914738549735779,-28.314271304244848
10.270463830379784,-28.18718809510556
10.624560778996852,-28.05563594455492
10.97697325524007,-27.919635709545783
11.327645385827429,-27.779208952253164
11.676521573400313,-27.634377936655586
12.023546505338055,-27.485165625005298
12.368665162527554,-27.33159567418772
12.711822828086365,-27.17369243197071
13.05296509603761,-27.011480933144405
13.392037879935994,-26.84498689555201
13.728987421442763,-26.67423671601244
14.063760298848905,-26.49925746613518
14.396303435544974,-26.320076888028193
14.726564108435987,-26.136723389899597
15.054489956300479,-25.949226041553683
15.380028988092198,-25.757614569781953
15.703129591182877,-25.561919353650197
16.023740539545262,-25.362171419681985
16.341811001874785,-25.158402436939518
16.657290549648508,-24.950644712002745
16.97012916512038,-24.738931183847267
17.280277249251363,-24.523295418621977
17.587685629572988,-24.30377160432742
17.89230556798356,-24.08039454539532
18.194088768475208,-23.853199657170613
18.492987384791043,-23.622222960296504
18.78895402801102,-23.38750107500347
19.08194177406508,-23.149071215303437
19.371904171172808,-22.906971183089603
19.658795247208193,-22.661239362143117
19.94256951698816,-22.41191471204758
20.223181989484093,-22.159036762012157
20.500588174954995,-21.90264560460438
20.774744092001004,-21.642781889393735
21.045606274536496,-21.379486816506848
21.31313177868146,-21.11280213009535
21.57727818956992,-20.84277011171764
21.838003628074777,-20.569433573635248
22.095266757447366,-20.29283585202525
22.34902678987128,-20.01302080010951
22.599243492929137,-19.73003278120186
22.845877195981107,-19.443916661674685
23.08888879645457,-19.15471780384547
23.328239766043684,-18.862482058784796
23.563892156817747,-18.567255759046976
23.79580860723773,-18.269085711324216
24.023952348079803,-17.96801918902557
24.248287208264806,-17.664103924782072
24.46877762059307,-17.35738810287895
24.68538862738346,-17.047920351616128
24.898085886015636,-16.73574973559861
25.106835674375024,-16.42092574795738
25.3116048961992,-16.10349830250261
25.512361086325182,-15.783517725810064
25.70907241583666,-15.46103474924193
25.901707697110236,-15.136100500903797
26.090236388760115,-14.808766497538455
26.274628600480327,-14.479084636358095
26.454855097783607,-14.147107186816404
26.630887306636442,-13.812886782321424
26.80269731798934,-13.476476411890706
26.970257892201655,-13.137929411750317
27.133542463360282,-12.797299456878553
27.292525143491627,-12.45464055249597
27.447180726665913,-12.110007025503286
27.59748469299357,-11.763453515867917
27.743413212512653,-11.415034967961256
27.884943148966993,-11.06480662184743
28.022052063474387,-10.712824004525178
28.154718218084096,-10.359142921124484
28.282920579223333,-10.003819446058845
28.406638821032065,-9.646909914134895
28.525853328585494,-9.288470911620925
28.640545201003974,-8.928559267275343
28.750696254449657,-8.567232043336675
28.856289025009403,-8.204546526476776
28.957306771463635,-7.8405602187182195
29.05373347794058,-7.475330828317576
29.145553856455475,-7.108916260616212
29.232753349334455,-6.741374608859482
29.31531813152255,-6.3727641449865065
29.393235112775585,-6.003143310391363
29.466491939735633,-5.632570706657408
29.535076997889497,-5.26110508626644
29.5989794134102,-4.888805343283696
29.65818905488094,-4.515730504020415
29.712696534901387,-4.14193971767565
29.76249321157601,-3.7674922469583825
29.807571189884232,-3.3924474586916205
29.847923322932093,-3.016864814400241
29.883543213085392,-2.6408038608835755
29.91442521298402,-2.2643242207744745
29.94056442643726,-1.8874855830866135
29.961956709200113,-1.5103476937508808
29.978598669630315,-1.1329703461431364
29.990487669226084,-0.7554133716041822
29.99762182304443,-0.37773662995371576
30.0,-7.34788079488412e-15
