timestamp,timestamp_nsec,satellites_visible,satellites_used,status
1754911264.7483587,1754911264748358624,27,26,18
1754911264.7682672,1754911264768267187,27,26,18
1754911264.7887115,1754911264788711511,27,26,18
1754911264.8082962,1754911264808296289,27,26,18
1754911264.8282785,1754911264828278491,27,26,18
1754911264.8485165,1754911264848516472,27,26,18
1754911264.8684027,1754911264868402819,27,26,18
1754911264.888774,1754911264888773933,27,26,18
1754911264.9084675,1754911264908467629,27,26,18
1754911264.9281845,1754911264928184442,27,26,18
1754911264.9482427,1754911264948242548,27,26,18
1754911264.968404,1754911264968404059,27,26,18
1754911265.0003428,1754911265000342806,27,26,18
1754911265.0091732,1754911265009173116,27,26,18
1754911265.0130794,1754911265013079421,27,26,18
1754911265.1085436,1754911265108543733,31,28,18
1754911265.1285007,1754911265128500645,31,28,18
1754911265.1486588,1754911265148658762,31,28,18
1754911265.1684976,1754911265168497511,31,28,18
1754911265.188862,1754911265188862153,31,28,18
1754911265.2084138,1754911265208413847,31,28,18
1754911265.2283049,1754911265228304953,31,28,18
1754911265.2481956,1754911265248195669,31,28,18
1754911265.2682521,1754911265268252198,31,28,18
1754911265.2887492,1754911265288749232,31,28,18
1754911265.3085027,1754911265308502652,31,28,18
1754911265.328378,1754911265328377924,31,28,18
1754911265.3484728,1754911265348472765,31,28,18
1754911265.3685334,1754911265368533459,31,28,18
1754911265.3885918,1754911265388591777,31,28,18
1754911265.4085512,1754911265408551312,31,28,18
1754911265.4282415,1754911265428241574,31,28,18
1754911265.4485135,1754911265448513579,31,28,18
1754911265.4685717,1754911265468571753,31,28,18
1754911265.488762,1754911265488761873,31,28,18
1754911265.508588,1754911265508588118,31,28,18
1754911265.5283892,1754911265528389225,31,28,18
1754911265.5481875,1754911265548187446,31,28,18
1754911265.568346,1754911265568346007,31,28,18
1754911265.5888002,1754911265588800146,31,28,18
1754911265.6088529,1754911265608852850,31,28,18
1754911265.6284726,1754911265628472615,31,28,18
1754911265.6488159,1754911265648815919,31,28,18
1754911265.6684308,1754911265668430765,31,28,18
1754911265.6887293,1754911265688729245,31,28,18
1754911265.708342,1754911265708342028,31,28,18
1754911265.7284014,1754911265728401353,31,28,18
1754911265.7482133,1754911265748213358,31,28,18
1754911265.7686815,1754911265768681586,31,28,18
1754911265.7888143,1754911265788814284,31,28,18
1754911265.808447,1754911265808446940,31,28,18
1754911265.8285134,1754911265828513448,31,28,18
1754911265.8484237,1754911265848423682,31,28,18
1754911265.8683178,1754911265868317755,31,28,18
1754911265.8886776,1754911265888677614,31,28,18
1754911265.9084826,1754911265908482554,31,28,18
1754911265.9284854,1754911265928485313,31,28,18
1754911265.9484928,1754911265948492668,31,28,18
1754911265.9686506,1754911265968650668,31,28,18
1754911265.9988024,1754911265998802410,31,28,18
1754911266.0105798,1754911266010579797,31,28,18
1754911266.1088638,1754911266108863828,31,30,18
1754911266.1284847,1754911266128484676,31,30,18
1754911266.1485915,1754911266148591469,31,30,18
1754911266.16838,1754911266168379923,31,30,18
1754911266.1886358,1754911266188635892,31,30,18
1754911266.2084656,1754911266208465642,31,30,18
1754911266.2286391,1754911266228639181,31,30,18
1754911266.2485435,1754911266248543617,31,30,18
1754911266.2685726,1754911266268572664,31,30,18
1754911266.2900255,1754911266290025454,31,30,18
1754911266.3088598,1754911266308859941,31,30,18
1754911266.3282127,1754911266328212746,31,30,18
1754911266.3482704,1754911266348270436,31,30,18
1754911266.3684025,1754911266368402499,31,30,18
1754911266.3900034,1754911266390003539,31,30,18
1754911266.4085915,1754911266408591529,31,30,18
1754911266.4283085,1754911266428308505,31,30,18
1754911266.4482472,1754911266448247109,31,30,18
1754911266.4682302,1754911266468230272,31,30,18
1754911266.489921,1754911266489921034,31,30,18
1754911266.5083823,1754911266508382327,31,30,18
1754911266.5283296,1754911266528329622,31,30,18
1754911266.5487707,1754911266548770620,31,30,18
1754911266.5684483,1754911266568448387,31,30,18
1754911266.5898812,1754911266589881177,31,30,18
1754911266.608312,1754911266608311881,31,30,18
1754911266.6282055,1754911266628205511,31,30,18
1754911266.648192,1754911266648191970,31,30,18
1754911266.6685278,1754911266668527779,31,30,18
1754911266.690402,1754911266690401965,31,30,18
1754911266.7086904,1754911266708690390,31,30,18
1754911266.7284472,1754911266728447125,31,30,18
1754911266.7483153,1754911266748315344,31,30,18
1754911266.768336,1754911266768335950,31,30,18
1754911266.7887607,1754911266788760679,31,30,18
1754911266.8082526,1754911266808252612,31,30,18
1754911266.8281133,1754911266828113336,31,30,18
1754911266.848434,1754911266848434070,31,30,18
1754911266.8685262,1754911266868526140,31,30,18
1754911266.8899238,1754911266889923826,31,30,18
1754911266.9083133,1754911266908313287,31,30,18
1754911266.9282258,1754911266928225805,31,30,18
1754911266.9481401,1754911266948140147,31,30,18
1754911266.9681754,1754911266968175411,31,30,18
1754911267.000815,1754911267000814911,31,30,18
1754911267.009686,1754911267009685941,31,30,18
1754911267.0135531,1754911267013553155,31,30,18
1754911267.1087472,1754911267108747285,30,29,18
1754911267.128469,1754911267128468983,30,29,18
1754911267.1487765,1754911267148776459,30,29,18
1754911267.1687865,1754911267168786561,30,29,18
1754911267.1888201,1754911267188820115,30,29,18
1754911267.208548,1754911267208548082,30,29,18
1754911267.2284553,1754911267228455246,30,29,18
1754911267.2484925,1754911267248492569,30,29,18
1754911267.2682288,1754911267268228660,30,29,18
1754911267.288777,1754911267288777075,30,29,18
1754911267.308461,1754911267308461030,30,29,18
1754911267.3284426,1754911267328442624,30,29,18
1754911267.3483384,1754911267348338308,30,29,18
1754911267.3685422,1754911267368542152,30,29,18
1754911267.3887818,1754911267388781741,30,29,18
1754911267.4082756,1754911267408275676,30,29,18
1754911267.428221,1754911267428221050,30,29,18
1754911267.4483352,1754911267448335196,30,29,18
1754911267.468699,1754911267468698918,30,29,18
1754911267.4905193,1754911267490519358,30,29,18
1754911267.508572,1754911267508572145,30,29,18
1754911267.5284443,1754911267528444297,30,29,18
1754911267.5483806,1754911267548380710,30,29,18
1754911267.5685108,1754911267568510790,30,29,18
1754911267.5889487,1754911267588948720,30,29,18
1754911267.6088998,1754911267608899890,30,29,18
1754911267.6284878,1754911267628487757,30,29,18
1754911267.6487079,1754911267648707884,30,29,18
1754911267.668592,1754911267668592092,30,29,18
1754911267.6887946,1754911267688794726,30,29,18
1754911267.708484,1754911267708484052,30,29,18
1754911267.7282414,1754911267728241417,30,29,18
1754911267.7484682,1754911267748468109,30,29,18
1754911267.7685552,1754911267768555247,30,29,18
1754911267.7898574,1754911267789857283,30,29,18
1754911267.8087034,1754911267808703322,30,29,18
1754911267.8285148,1754911267828514900,30,29,18
1754911267.8484986,1754911267848498653,30,29,18
1754911267.8684478,1754911267868447895,30,29,18
1754911267.8887901,1754911267888790074,30,29,18
1754911267.908713,1754911267908713126,30,29,18
1754911267.9286404,1754911267928640352,30,29,18
1754911267.9486303,1754911267948630390,30,29,18
1754911267.9687798,1754911267968779731,30,29,18
1754911267.9992006,1754911267999200505,30,29,18
1754911268.0113642,1754911268011364264,30,29,18
1754911268.1086438,1754911268108643887,30,29,18
1754911268.1284842,1754911268128484306,30,29,18
1754911268.1484513,1754911268148451438,30,29,18
1754911268.1683853,1754911268168385266,30,29,18
1754911268.1888258,1754911268188825892,30,29,18
1754911268.2084837,1754911268208483595,30,29,18
1754911268.2284331,1754911268228433036,30,29,18
1754911268.2484848,1754911268248484867,30,29,18
1754911268.2684064,1754911268268406454,30,29,18
1754911268.2899337,1754911268289933739,30,29,18
1754911268.3082592,1754911268308259150,30,29,18
1754911268.328339,1754911268328339087,30,29,18
1754911268.3482056,1754911268348205602,30,29,18
1754911268.3684971,1754911268368497124,30,29,18
1754911268.3902154,1754911268390215455,30,29,18
1754911268.408509,1754911268408509025,30,29,18
1754911268.4284358,1754911268428435750,30,29,18
1754911268.448251,1754911268448251043,30,29,18
1754911268.4682498,1754911268468249816,30,29,18
1754911268.4899416,1754911268489941573,30,29,18
1754911268.5083761,1754911268508376191,30,29,18
1754911268.5281243,1754911268528124420,30,29,18
1754911268.5483143,1754911268548314422,30,29,18
1754911268.5684872,1754911268568487214,30,29,18
1754911268.5898533,1754911268589853356,30,29,18
1754911268.6084878,1754911268608487819,30,29,18
1754911268.6281717,1754911268628171730,30,29,18
1754911268.6482418,1754911268648241659,30,29,18
1754911268.6683261,1754911268668326112,30,29,18
1754911268.6886885,1754911268688688470,30,29,18
1754911268.708669,1754911268708669034,30,29,18
1754911268.7288985,1754911268728898535,30,29,18
1754911268.7486215,1754911268748621457,30,29,18
1754911268.7683818,1754911268768381767,30,29,18
1754911268.788731,1754911268788731182,30,29,18
1754911268.808602,1754911268808602168,30,29,18
1754911268.828495,1754911268828494937,30,29,18
1754911268.8483963,1754911268848396222,30,29,18
1754911268.8684936,1754911268868493657,30,29,18
1754911268.889975,1754911268889975060,30,29,18
1754911268.9084702,1754911268908470166,30,29,18
1754911268.9284825,1754911268928482651,30,29,18
1754911268.948305,1754911268948304935,30,29,18
1754911268.9681022,1754911268968102103,30,29,18
1754911268.9990394,1754911268999039463,30,29,18
1754911269.0087273,1754911269008727261,30,29,18
1754911269.0136187,1754911269013618677,30,28,18
1754911269.108594,1754911269108593867,30,29,18
1754911269.1284285,1754911269128428375,30,29,18
1754911269.1484525,1754911269148452409,30,29,18
1754911269.1686337,1754911269168633806,30,29,18
1754911269.1888924,1754911269188892336,30,29,18
1754911269.2085114,1754911269208511325,30,29,18
1754911269.2284918,1754911269228491799,30,29,18
1754911269.2484484,1754911269248448436,30,29,18
1754911269.26845,1754911269268450065,30,29,18
1754911269.2887537,1754911269288753697,30,29,18
1754911269.3088355,1754911269308835624,30,29,18
1754911269.3285348,1754911269328534726,30,29,18
1754911269.3485289,1754911269348528807,30,29,18
1754911269.368299,1754911269368299006,30,29,18
1754911269.3886359,1754911269388635821,30,29,18
1754911269.4084127,1754911269408412653,31,29,18
1754911269.4281366,1754911269428136524,31,29,18
1754911269.4482033,1754911269448203385,31,29,18
1754911269.4683707,1754911269468370755,31,29,18
1754911269.488871,1754911269488871171,31,29,18
1754911269.508611,1754911269508611001,32,29,18
1754911269.5282545,1754911269528254597,32,29,18
1754911269.5482185,1754911269548218498,32,29,18
1754911269.5682166,1754911269568216485,32,29,18
1754911269.588606,1754911269588606134,32,29,18
1754911269.6084394,1754911269608439327,31,29,18
1754911269.6283023,1754911269628302256,31,29,18
1754911269.6483712,1754911269648371335,31,29,18
1754911269.6683285,1754911269668328627,31,29,18
1754911269.6888566,1754911269688856668,31,29,18
1754911269.7083852,1754911269708385249,31,29,18
1754911269.7282681,1754911269728268155,31,29,18
1754911269.7485993,1754911269748599406,31,29,18
1754911269.7684617,1754911269768461810,31,29,18
1754911269.7887874,1754911269788787299,31,29,18
1754911269.808724,1754911269808723869,30,29,18
1754911269.8284113,1754911269828411406,30,29,18
1754911269.8484504,1754911269848450516,30,29,18
1754911269.8683145,1754911269868314460,30,29,18
1754911269.8888106,1754911269888810610,30,29,18
1754911269.9083123,1754911269908312420,31,29,18
1754911269.9282892,1754911269928289174,31,29,18
1754911269.948393,1754911269948393086,31,29,18
1754911269.9685366,1754911269968536529,31,29,18
1754911269.9989886,1754911269998988522,31,29,18
1754911270.0104113,1754911270010411239,31,29,18
1754911270.1085548,1754911270108554790,31,30,18
1754911270.1289895,1754911270128989362,31,30,18
1754911270.14848,1754911270148480036,31,30,18
1754911270.1684089,1754911270168408985,31,30,18
1754911270.1887233,1754911270188723239,31,30,18
1754911270.2083428,1754911270208342861,31,30,18
1754911270.228391,1754911270228391002,31,30,18
1754911270.2486436,1754911270248643583,31,30,18
1754911270.2684221,1754911270268422018,31,30,18
1754911270.2899275,1754911270289927470,31,30,18
1754911270.3084495,1754911270308449624,32,30,18
1754911270.3281214,1754911270328121500,32,30,18
1754911270.348125,1754911270348125023,32,30,18
1754911270.3683288,1754911270368328817,32,30,18
1754911270.3886797,1754911270388679858,32,30,18
1754911270.408527,1754911270408526818,32,30,18
1754911270.4283805,1754911270428380607,32,30,18
1754911270.448417,1754911270448416986,32,30,18
1754911270.468315,1754911270468314961,32,30,18
1754911270.4888055,1754911270488805538,32,30,18
1754911270.508467,1754911270508467003,32,30,18
1754911270.5282614,1754911270528261410,32,30,18
1754911270.54829,1754911270548289973,32,30,18
1754911270.5685482,1754911270568548267,32,30,18
1754911270.5887768,1754911270588776818,32,30,18
1754911270.6083376,1754911270608337628,32,30,18
1754911270.628219,1754911270628218802,32,30,18
1754911270.6481924,1754911270648192471,32,30,18
1754911270.6681674,1754911270668167309,32,30,18
1754911270.6886933,1754911270688693201,32,30,18
1754911270.7086134,1754911270708613351,32,30,18
1754911270.728436,1754911270728435899,32,30,18
1754911270.7482858,1754911270748285777,32,30,18
1754911270.7682111,1754911270768211165,32,30,18
1754911270.7888265,1754911270788826519,32,30,18
1754911270.8082135,1754911270808213437,31,29,18
1754911270.8282926,1754911270828292608,31,29,18
1754911270.848197,1754911270848197032,31,29,18
1754911270.868819,1754911270868818924,31,29,18
1754911270.888736,1754911270888735935,31,29,18
1754911270.9087162,1754911270908716155,32,29,18
1754911270.9283936,1754911270928393485,32,29,18
1754911270.9482083,1754911270948208450,32,29,18
1754911270.9683268,1754911270968326725,32,29,18
1754911270.9997113,1754911270999711182,32,29,18
1754911271.0106933,1754911271010693219,32,29,18
1754911271.1086502,1754911271108650112,32,31,18
1754911271.1282341,1754911271128234248,32,31,18
1754911271.148511,1754911271148510937,32,31,18
1754911271.168677,1754911271168676998,32,31,18
1754911271.18881,1754911271188810071,32,31,18
1754911271.2087467,1754911271208746765,31,30,18
1754911271.22836,1754911271228360027,31,30,18
1754911271.2485428,1754911271248542729,31,30,18
1754911271.2683861,1754911271268386231,31,30,18
1754911271.2886693,1754911271288669331,31,30,18
1754911271.3083255,1754911271308325648,32,30,18
1754911271.3283944,1754911271328394379,32,30,18
1754911271.3485003,1754911271348500193,32,30,18
1754911271.3683794,1754911271368379431,32,30,18
1754911271.3886793,1754911271388679376,32,30,18
1754911271.4083526,1754911271408352575,32,30,18
1754911271.4282494,1754911271428249273,32,30,18
1754911271.4482577,1754911271448257691,32,30,18
1754911271.468501,1754911271468500986,32,30,18
1754911271.4902349,1754911271490234838,32,30,18
1754911271.5084803,1754911271508480215,32,30,18
1754911271.5283217,1754911271528321655,32,30,18
1754911271.5483634,1754911271548363426,32,30,18
1754911271.568267,1754911271568267151,32,30,18
1754911271.5886533,1754911271588653397,32,30,18
1754911271.6083598,1754911271608359908,32,30,18
1754911271.6283705,1754911271628370579,32,30,18
1754911271.648672,1754911271648672064,32,30,18
1754911271.66843,1754911271668430113,32,30,18
1754911271.688795,1754911271688795201,32,30,18
1754911271.7084484,1754911271708448329,32,30,18
1754911271.7283287,1754911271728328618,32,30,18
1754911271.7481568,1754911271748156732,32,30,18
1754911271.768365,1754911271768364914,32,30,18
1754911271.7886107,1754911271788610681,32,30,18
1754911271.80859,1754911271808589853,33,30,18
1754911271.8284414,1754911271828441443,33,30,18
1754911271.848347,1754911271848346916,33,30,18
1754911271.868277,1754911271868277163,33,30,18
1754911271.8886337,1754911271888633612,33,30,18
1754911271.9084585,1754911271908458459,33,30,18
1754911271.9283385,1754911271928338485,33,30,18
1754911271.9484982,1754911271948498153,33,30,18
1754911271.9684842,1754911271968484168,33,30,18
1754911272.0000017,1754911272000001638,33,30,18
1754911272.0093067,1754911272009306606,33,30,18
1754911272.0133889,1754911272013388983,33,30,18
1754911272.1087155,1754911272108715544,33,31,18
1754911272.1284082,1754911272128408247,33,31,18
1754911272.1484313,1754911272148431378,33,31,18
1754911272.1684477,1754911272168447738,33,31,18
1754911272.1887813,1754911272188781233,33,31,18
1754911272.2082968,1754911272208296862,34,31,18
1754911272.2284844,1754911272228484294,34,31,18
1754911272.2488,1754911272248800148,34,31,18
1754911272.2687666,1754911272268766530,34,31,18
1754911272.2889683,1754911272288968439,34,31,18
1754911272.308426,1754911272308425973,34,31,18
1754911272.3283803,1754911272328380273,34,31,18
1754911272.348236,1754911272348236112,34,31,18
1754911272.3683853,1754911272368385240,34,31,18
1754911272.3888626,1754911272388862520,34,31,18
1754911272.4086611,1754911272408661192,34,31,18
1754911272.4285553,1754911272428555305,34,31,18
1754911272.4488482,1754911272448848299,34,31,18
1754911272.4684353,1754911272468435210,34,31,18
1754911272.4888282,1754911272488828298,34,31,18
1754911272.5084996,1754911272508499602,34,32,18
1754911272.5281448,1754911272528144819,34,32,18
1754911272.5481496,1754911272548149671,34,32,18
1754911272.56843,1754911272568430020,34,32,18
1754911272.5888176,1754911272588817662,34,32,18
1754911272.6085393,1754911272608539428,33,31,18
1754911272.6283786,1754911272628378526,33,31,18
1754911272.6481879,1754911272648187954,33,31,18
1754911272.6681445,1754911272668144422,33,31,18
1754911272.6885502,1754911272688550137,33,31,18
1754911272.7084954,1754911272708495363,33,31,18
1754911272.7284424,1754911272728442384,33,31,18
1754911272.7483616,1754911272748361492,33,31,18
1754911272.7685006,1754911272768500495,33,31,18
1754911272.7886314,1754911272788631436,33,31,18
1754911272.8083065,1754911272808306470,33,31,18
1754911272.828128,1754911272828127985,33,31,18
1754911272.8482292,1754911272848229108,33,31,18
1754911272.868235,1754911272868235057,33,31,18
1754911272.8887842,1754911272888784284,33,31,18
1754911272.9085135,1754911272908513641,34,31,18
1754911272.9282734,1754911272928273462,34,31,18
1754911272.9484727,1754911272948472781,34,31,18
1754911272.9681916,1754911272968191662,34,31,18
1754911272.9995468,1754911272999546834,34,31,18
1754911273.011418,1754911273011418193,34,31,18
1754911273.108536,1754911273108535895,34,32,18
1754911273.1283069,1754911273128306890,34,32,18
1754911273.1486528,1754911273148652801,34,32,18
1754911273.16845,1754911273168450178,34,32,18
1754911273.1889796,1754911273188979655,34,32,18
1754911273.2086549,1754911273208654803,34,32,18
1754911273.228328,1754911273228327974,34,32,18
1754911273.248642,1754911273248641854,34,32,18
1754911273.268443,1754911273268443049,34,32,18
1754911273.2889295,1754911273288929541,34,32,18
1754911273.3087583,1754911273308758193,34,32,18
1754911273.3287287,1754911273328728558,34,32,18
1754911273.3486102,1754911273348610145,34,32,18
1754911273.3684523,1754911273368452232,34,32,18
1754911273.3888075,1754911273388807551,34,32,18
1754911273.4086263,1754911273408626260,34,32,18
1754911273.428241,1754911273428241083,34,32,18
1754911273.4482977,1754911273448297706,34,32,18
1754911273.468292,1754911273468292065,34,32,18
1754911273.4901068,1754911273490106871,34,32,18
1754911273.508726,1754911273508725850,32,30,18
1754911273.5283487,1754911273528348659,32,30,18
1754911273.5483139,1754911273548313886,32,30,18
1754911273.5684426,1754911273568442567,32,30,18
1754911273.588625,1754911273588624928,32,30,18
1754911273.6083603,1754911273608360266,33,30,18
1754911273.6283538,1754911273628353946,33,30,18
1754911273.6484969,1754911273648496749,33,30,18
1754911273.6683955,1754911273668395603,33,30,18
1754911273.6899145,1754911273689914414,33,30,18
1754911273.7086074,1754911273708607378,33,30,18
1754911273.7282104,1754911273728210529,33,30,18
1754911273.7481725,1754911273748172487,33,30,18
1754911273.7682364,1754911273768236431,33,30,18
1754911273.788686,1754911273788686096,33,30,18
1754911273.80853,1754911273808530110,33,30,18
1754911273.828355,1754911273828355052,33,30,18
1754911273.8483899,1754911273848389901,33,30,18
1754911273.868307,1754911273868307077,33,30,18
1754911273.888727,1754911273888726912,33,30,18
1754911273.9083123,1754911273908312204,33,30,18
1754911273.9283345,1754911273928334533,33,30,18
1754911273.9483886,1754911273948388660,33,30,18
1754911273.9686038,1754911273968603802,33,30,18
1754911273.9989922,1754911273998992225,33,30,18
1754911274.0104778,1754911274010477747,33,30,18
1754911274.1087718,1754911274108771817,33,31,18
1754911274.12873,1754911274128730160,33,31,18
1754911274.1486027,1754911274148602649,33,31,18
1754911274.1685503,1754911274168550348,33,31,18
1754911274.1888373,1754911274188837192,33,31,18
1754911274.2083607,1754911274208360622,32,31,18
1754911274.228225,1754911274228224906,32,31,18
1754911274.2488432,1754911274248843264,32,31,18
1754911274.2687318,1754911274268731825,32,31,18
1754911274.28896,1754911274288959975,32,31,18
1754911274.3086371,1754911274308637238,32,31,18
1754911274.328482,1754911274328481884,32,31,18
1754911274.3482826,1754911274348282596,32,31,18
1754911274.368319,1754911274368319137,32,31,18
1754911274.3887355,1754911274388735530,32,31,18
1754911274.4086783,1754911274408678353,32,31,18
1754911274.4283843,1754911274428384215,32,31,18
1754911274.4483054,1754911274448305284,32,31,18
1754911274.468353,1754911274468353060,32,31,18
1754911274.4887476,1754911274488747665,32,31,18
1754911274.508566,1754911274508565915,33,31,18
1754911274.5282161,1754911274528216134,33,31,18
1754911274.5481434,1754911274548143301,33,31,18
1754911274.5683603,1754911274568360310,33,31,18
1754911274.5888712,1754911274588871354,33,31,18
1754911274.6084137,1754911274608413578,33,31,18
1754911274.6283593,1754911274628359233,33,31,18
1754911274.648287,1754911274648287031,33,31,18
1754911274.6682458,1754911274668245877,33,31,18
1754911274.6886075,1754911274688607429,33,31,18
1754911274.708343,1754911274708342910,32,30,18
1754911274.7283406,1754911274728340621,32,30,18
1754911274.7484977,1754911274748497759,32,30,18
1754911274.7684486,1754911274768448520,32,30,18
1754911274.7886975,1754911274788697402,32,30,18
1754911274.8083951,1754911274808395218,32,30,18
1754911274.8282146,1754911274828214611,32,30,18
1754911274.848287,1754911274848287153,32,30,18
1754911274.8683302,1754911274868330283,32,30,18
1754911274.8887856,1754911274888785547,32,30,18
1754911274.9086375,1754911274908637555,31,30,18
1754911274.9282975,1754911274928297636,31,30,18
1754911274.9482312,1754911274948231284,31,30,18
1754911274.9681718,1754911274968171838,31,30,18
1754911274.9989948,1754911274998994744,31,30,18
1754911275.0101175,1754911275010117590,31,30,18
1754911275.0116992,1754911275011699089,32,30,18
1754911275.108397,1754911275108397026,31,30,18
1754911275.1281672,1754911275128167034,31,30,18
1754911275.1484303,1754911275148430254,31,30,18
1754911275.1683953,1754911275168395219,31,30,18
1754911275.1901248,1754911275190124808,31,30,18
1754911275.2087014,1754911275208701318,32,30,18
1754911275.2284555,1754911275228455659,32,30,18
1754911275.2484093,1754911275248409326,32,30,18
1754911275.268627,1754911275268626857,32,30,18
1754911275.288818,1754911275288817781,32,30,18
1754911275.3086135,1754911275308613449,31,29,18
1754911275.3286595,1754911275328659621,31,29,18
1754911275.3486414,1754911275348641433,31,29,18
1754911275.3686216,1754911275368621493,31,29,18
1754911275.3887382,1754911275388738175,31,29,18
1754911275.408471,1754911275408471161,32,29,18
1754911275.4282315,1754911275428231421,32,29,18
1754911275.448147,1754911275448147021,32,29,18
1754911275.468189,1754911275468188929,32,29,18
1754911275.4905837,1754911275490583750,32,29,18
1754911275.5085702,1754911275508570261,32,29,18
1754911275.5283678,1754911275528367744,32,29,18
1754911275.5483353,1754911275548335220,32,29,18
1754911275.5683315,1754911275568331469,32,29,18
1754911275.5887096,1754911275588709631,32,29,18
1754911275.608273,1754911275608272969,32,29,18
1754911275.6281064,1754911275628106460,32,29,18
1754911275.6483495,1754911275648349527,32,29,18
1754911275.6685915,1754911275668591542,32,29,18
1754911275.688797,1754911275688796899,32,29,18
1754911275.7085161,1754911275708516112,32,29,18
1754911275.7284987,1754911275728498712,32,29,18
1754911275.7481828,1754911275748182678,32,29,18
1754911275.7685566,1754911275768556577,32,29,18
1754911275.788792,1754911275788791916,32,29,18
1754911275.8090096,1754911275809009571,32,29,18
1754911275.8285475,1754911275828547441,32,29,18
1754911275.8485894,1754911275848589343,32,29,18
1754911275.8683536,1754911275868353488,32,29,18
1754911275.8886483,1754911275888648359,32,29,18
1754911275.9085052,1754911275908505263,32,29,18
1754911275.9285011,1754911275928501116,32,29,18
1754911275.9485233,1754911275948523222,32,29,18
1754911275.9684381,1754911275968438176,32,29,18
1754911275.9994497,1754911275999449718,32,29,18
1754911276.010616,1754911276010616098,32,29,18
1754911276.1086397,1754911276108639683,32,30,18
1754911276.128514,1754911276128514015,32,30,18
1754911276.1484854,1754911276148485329,32,30,18
1754911276.168299,1754911276168299058,32,30,18
1754911276.188712,1754911276188711983,32,30,18
1754911276.2082603,1754911276208260304,32,30,18
1754911276.2281792,1754911276228179162,32,30,18
1754911276.2482343,1754911276248234278,32,30,18
1754911276.2684047,1754911276268404652,32,30,18
1754911276.2901042,1754911276290104067,32,30,18
1754911276.3084376,1754911276308437467,32,30,18
1754911276.3282268,1754911276328226751,32,30,18
1754911276.3482635,1754911276348263595,32,30,18
1754911276.3682241,1754911276368224214,32,30,18
1754911276.3887105,1754911276388710447,32,30,18
1754911276.4085917,1754911276408591825,32,30,18
1754911276.4286263,1754911276428626366,32,30,18
1754911276.4484422,1754911276448442281,32,30,18
1754911276.4684453,1754911276468445410,32,30,18
1754911276.4902477,1754911276490247703,32,30,18
1754911276.508391,1754911276508390854,32,30,18
1754911276.5281556,1754911276528155584,32,30,18
1754911276.5482306,1754911276548230657,32,30,18
1754911276.5683856,1754911276568385487,32,30,18
1754911276.590069,1754911276590069133,32,30,18
1754911276.6086683,1754911276608668387,32,30,18
1754911276.6284933,1754911276628493274,32,30,18
1754911276.64832,1754911276648320042,32,30,18
1754911276.668356,1754911276668355876,32,30,18
1754911276.688742,1754911276688741849,32,30,18
1754911276.7085316,1754911276708531563,32,30,18
1754911276.7286425,1754911276728642432,32,30,18
1754911276.7486634,1754911276748663448,32,30,18
1754911276.7686524,1754911276768652396,32,30,18
1754911276.7888122,1754911276788812164,32,30,18
1754911276.8086305,1754911276808630398,34,30,18
1754911276.828623,1754911276828623033,34,30,18
1754911276.8483212,1754911276848321261,34,30,18
1754911276.8685372,1754911276868537174,34,30,18
1754911276.8886588,1754911276888658755,34,30,18
1754911276.908775,1754911276908775197,34,30,18
1754911276.9283643,1754911276928364310,34,30,18
1754911276.9483728,1754911276948372749,34,30,18
1754911276.9684865,1754911276968486489,34,30,18
1754911276.99872,1754911276998720020,34,30,18
1754911277.0102527,1754911277010252812,36,30,18
1754911277.1088748,1754911277108874850,36,33,18
1754911277.128207,1754911277128206934,36,33,18
1754911277.1481965,1754911277148196556,36,33,18
1754911277.168551,1754911277168550878,36,33,18
1754911277.1888828,1754911277188882921,36,33,18
1754911277.2088034,1754911277208803429,36,32,18
1754911277.2285888,1754911277228588937,36,32,18
1754911277.2485764,1754911277248576400,36,32,18
1754911277.2682085,1754911277268208563,36,32,18
1754911277.2886395,1754911277288639530,36,32,18
1754911277.308529,1754911277308528847,37,32,18
1754911277.328467,1754911277328466864,37,32,18
1754911277.348538,1754911277348537880,37,32,18
1754911277.3683832,1754911277368383272,37,32,18
1754911277.3887,1754911277388700059,37,32,18
1754911277.4084818,1754911277408481951,36,32,18
1754911277.4282792,1754911277428279108,36,32,18
1754911277.4483757,1754911277448375782,36,32,18
1754911277.468074,1754911277468074021,36,32,18
1754911277.4886973,1754911277488697263,36,32,18
1754911277.5085208,1754911277508520948,37,32,18
1754911277.5284293,1754911277528429244,37,32,18
1754911277.5484781,1754911277548478075,37,32,18
1754911277.56828,1754911277568279867,37,32,18
1754911277.5886755,1754911277588675482,37,32,18
1754911277.6083858,1754911277608385789,37,31,18
1754911277.6283236,1754911277628323576,37,31,18
1754911277.648306,1754911277648305803,37,31,18
1754911277.668579,1754911277668579054,37,31,18
1754911277.6887605,1754911277688760512,37,31,18
1754911277.7084498,1754911277708449898,38,31,18
1754911277.7284174,1754911277728417309,38,31,18
1754911277.748168,1754911277748168058,38,31,18
1754911277.7682233,1754911277768223278,38,31,18
1754911277.7887259,1754911277788725852,38,31,18
1754911277.8083158,1754911277808315786,36,31,18
1754911277.8283532,1754911277828353209,36,31,18
1754911277.8483307,1754911277848330623,36,31,18
1754911277.8683565,1754911277868356404,36,31,18
1754911277.888771,1754911277888771130,36,31,18
1754911277.9083385,1754911277908338517,37,31,18
1754911277.9281533,1754911277928153382,37,31,18
